assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,position,init_price,team_code,gw,id,total_points,total_points_1,total_points_2,total_points_3,total_points_4
0,0,0,0,0.0,180,86,0,0,0.0,0.0,0,90,0,0,0,0,0,74345,1.0,2.0,0.0,-4410,2452,6862,45,1,0,3.0,42.0,13.0,9,197469,0,0,0,0,0
0,0,0,0,0.0,180,98,0,0,0.0,0.0,0,20,0,0,0,0,0,70793,9.0,0.0,0.0,-3751,813,4564,45,0,0,3.0,42.0,13.0,10,197469,0,0,0,0,1
0,0,0,0,0.0,180,105,0,0,0.0,0.0,0,31,0,0,0,0,0,64155,2.0,0.0,0.0,-6678,876,7554,45,0,0,3.0,42.0,13.0,11,197469,0,0,0,1,0
0,0,0,0,0.0,180,113,0,0,0.0,0.0,0,3,0,0,0,0,0,60109,0.0,2.0,0.0,-4076,480,4556,45,1,0,3.0,42.0,13.0,12,197469,0,0,1,0,0
0,0,0,0,0.0,180,124,0,0,0.0,0.0,0,36,0,0,0,0,0,54959,2.0,0.0,0.0,-5285,586,5871,45,0,0,3.0,42.0,13.0,13,197469,0,1,0,0,0
0,0,0,0,0.0,180,133,0,0,0.0,0.0,0,11,0,0,0,0,0,51872,1.0,2.0,0.0,-3423,507,3930,44,1,0,3.0,42.0,13.0,14,197469,1,0,0,0,1
0,0,2,0,1.4,180,143,0,0,0.4,2.2,21,57,0,0,0,0,0,50100,0.0,2.0,0.0,-1972,241,2213,44,1,0,3.0,42.0,13.0,15,197469,0,0,0,1,1
0,0,0,0,0.0,180,151,0,0,0.0,0.0,0,7,0,0,0,0,0,48061,4.0,1.0,0.0,-2077,253,2330,44,0,0,3.0,42.0,13.0,16,197469,0,0,1,1,6
0,0,0,0,0.0,180,165,0,0,0.0,0.0,0,45,0,0,0,0,0,52305,1.0,1.0,0.0,3045,6084,3039,43,1,0,3.0,42.0,13.0,17,197469,0,1,1,6,2
0,0,0,0,0.0,180,175,0,0,0.0,0.0,0,43,0,0,0,0,0,60182,1.0,3.0,0.0,3746,7171,3425,43,0,0,3.0,42.0,13.0,18,197469,1,1,6,2,0
0,0,2,0,0.9,180,186,1,0,0.3,1.8,14,14,0,0,0,0,0,58271,4.0,0.0,0.0,1381,4302,2921,43,1,0,3.0,42.0,13.0,19,197469,1,6,2,0,0
0,0,11,0,3.2,180,200,1,0,2.8,6.6,90,21,0,0,0,0,0,59452,2.0,1.0,18.0,1044,3176,2132,43,0,1,3.0,42.0,13.0,20,197469,6,2,0,0,2
0,0,21,0,1.4,180,206,0,1,4.3,34.6,13,4,0,0,0,0,0,61467,3.0,0.0,7.0,1884,6200,4316,43,0,0,3.0,42.0,13.0,21,197469,2,0,0,2,0
0,0,10,0,3.4,180,216,2,0,2.0,14.4,90,20,0,0,0,0,0,67231,2.0,1.0,2.0,4988,10678,5690,43,1,0,3.0,42.0,13.0,22,197469,0,0,2,0,0
0,0,0,0,0.0,180,223,0,0,0.0,0.0,0,90,0,0,0,0,0,72248,1.0,2.0,0.0,4487,9669,5182,43,0,0,3.0,42.0,13.0,23,197469,0,2,0,0,3
0,0,0,0,0.0,180,234,0,0,0.0,0.0,0,21,0,0,0,0,0,71140,1.0,4.0,0.0,-1251,2681,3932,43,1,0,3.0,42.0,13.0,24,197469,2,0,0,3,0
0,0,16,0,11.0,180,244,2,0,3.7,16.8,90,8,0,0,0,0,0,68234,2.0,2.0,9.0,-2692,2104,4796,43,1,0,3.0,42.0,13.0,25,197469,0,0,3,0,1
0,0,3,1,2.8,180,260,0,0,2.3,20.2,75,39,0,0,0,1,0,68313,0.0,0.0,0.0,-118,2190,2308,43,0,0,3.0,42.0,13.0,26,197469,0,3,0,1,0
0,0,0,0,0.0,180,265,0,0,0.0,0.0,0,43,0,0,0,0,0,62838,1.0,0.0,0.0,-5360,478,5838,43,1,0,3.0,42.0,13.0,27,197469,3,0,1,0,0
0,0,9,1,1.2,180,277,0,0,1.1,5.6,66,45,0,0,0,0,0,61157,0.0,1.0,4.0,-1652,1071,2723,43,0,0,3.0,42.0,13.0,28,197469,0,1,0,0,1
0,0,0,0,0.0,180,285,0,0,0.0,0.0,0,7,0,0,0,0,0,65084,0.0,4.0,0.0,1793,3877,2084,43,1,0,3.0,42.0,13.0,29,197469,1,0,0,1,0
0,0,3,0,0.9,180,299,1,0,0.1,0.2,14,57,0,0,0,0,0,60527,1.0,1.0,0.0,-2325,4871,7196,43,0,0,3.0,42.0,13.0,30,197469,0,0,1,0,0
0,0,0,0,0.0,180,303,0,0,0.0,0.0,0,36,0,0,0,0,0,60008,0.0,0.0,0.0,-685,775,1460,43,1,0,3.0,42.0,13.0,31,197469,0,1,0,0,1
0,0,0,0,0.0,180,316,0,0,0.0,0.0,0,11,0,0,0,0,0,59064,1.0,2.0,0.0,-935,341,1276,43,0,0,3.0,42.0,13.0,32,197469,1,0,0,1,0
0,0,2,0,0.3,180,323,0,0,0.0,0.0,1,31,0,0,0,0,0,57962,0.0,3.0,0.0,-1102,492,1594,43,1,0,3.0,42.0,13.0,33,197469,0,0,1,0,2
0,0,0,0,0.0,180,331,0,0,0.0,0.0,0,3,0,0,0,0,0,57187,1.0,1.0,0.0,-822,298,1120,43,0,0,3.0,42.0,13.0,34,197469,0,1,0,2,-999
0,0,0,0,0.0,180,342,0,0,0.0,0.0,0,91,0,0,0,0,0,56364,1.0,4.0,0.0,-856,349,1205,43,0,0,3.0,42.0,13.0,35,197469,1,0,2,-999,-999
0,0,3,0,0.5,180,356,0,0,0.1,0.2,19,49,0,0,0,0,0,55685,0.0,2.0,0.0,-644,186,830,43,1,0,3.0,42.0,13.0,36,197469,0,2,-999,-999,-999
0,0,0,0,0.0,180,368,0,0,0.0,0.0,0,6,0,0,0,0,0,56255,0.0,3.0,0.0,112,783,671,42,0,0,3.0,42.0,13.0,37,197469,2,-999,-999,-999,-999
0,0,6,0,1.5,180,376,1,0,0.4,2.2,72,1,0,0,0,0,0,56819,2.0,0.0,0.0,262,1447,1185,42,1,0,3.0,42.0,13.0,38,197469,-999,-999,-999,-999,-999
0,0,0,0,0.0,130,4,0,0,0.0,0.0,0,97,0,0,0,0,0,3328,3.0,0.0,0.0,0,0,0,45,0,0,3.0,44.0,8.0,1,199598,0,0,0,0,0
0,0,0,0,0.0,130,14,0,0,0.0,0.0,0,3,0,0,0,0,0,3504,2.0,3.0,0.0,-288,127,415,45,1,0,3.0,44.0,8.0,2,199598,0,0,0,0,0
0,0,0,0,0.0,130,27,0,0,0.0,0.0,0,4,0,0,0,0,0,3301,2.0,1.0,0.0,-333,139,472,45,0,0,3.0,44.0,8.0,3,199598,0,0,0,0,0
0,0,0,0,0.0,130,34,0,0,0.0,0.0,0,98,0,0,0,0,0,3235,0.0,2.0,0.0,-192,206,398,44,1,0,3.0,44.0,8.0,4,199598,0,0,0,0,0
0,0,0,0,0.0,130,42,0,0,0.0,0.0,0,99,0,0,0,0,0,3357,1.0,4.0,0.0,-24,345,369,44,1,0,3.0,44.0,8.0,5,199598,0,0,0,0,0
0,0,0,0,0.0,130,60,0,0,0.0,0.0,0,35,0,0,0,0,0,3320,0.0,0.0,0.0,-110,150,260,44,0,0,3.0,44.0,8.0,6,199598,0,0,0,0,0
0,0,0,0,0.0,130,64,0,0,0.0,0.0,0,14,0,0,0,0,0,3295,1.0,1.0,0.0,-62,144,206,44,1,0,3.0,44.0,8.0,7,199598,0,0,0,0,0
0,0,0,0,0.0,130,78,0,0,0.0,0.0,0,20,0,0,0,0,0,3248,3.0,0.0,0.0,-67,78,145,44,0,0,3.0,44.0,8.0,8,199598,0,0,0,0,0
0,0,0,0,0.0,130,84,0,0,0.0,0.0,0,1,0,0,0,0,0,3085,2.0,2.0,0.0,-174,62,236,44,1,0,3.0,44.0,8.0,9,199598,0,0,0,0,0
0,0,0,0,0.0,130,92,0,0,0.0,0.0,0,90,0,0,0,0,0,2944,4.0,0.0,0.0,-155,28,183,44,0,0,3.0,44.0,8.0,10,199598,0,0,0,0,0
0,0,0,0,0.0,130,104,0,0,0.0,0.0,0,31,0,0,0,0,0,2827,1.0,3.0,0.0,-123,28,151,44,1,0,3.0,44.0,8.0,11,199598,0,0,0,0,0
0,0,0,0,0.0,130,113,0,0,0.0,0.0,0,11,0,0,0,0,0,2776,0.0,0.0,0.0,-64,25,89,44,1,0,3.0,44.0,8.0,12,199598,0,0,0,0,0
0,0,0,0,0.0,130,127,0,0,0.0,0.0,0,6,0,0,0,0,0,2787,1.0,3.0,0.0,-18,53,71,44,0,0,3.0,44.0,8.0,13,199598,0,0,0,0,0
0,0,0,0,0.0,130,133,0,0,0.0,0.0,0,54,0,0,0,0,0,2802,0.0,2.0,0.0,8,39,31,44,1,0,3.0,44.0,8.0,14,199598,0,0,0,0,0
0,0,0,0,0.0,130,148,0,0,0.0,0.0,0,39,0,0,0,0,0,2801,1.0,2.0,0.0,-12,33,45,44,0,0,3.0,44.0,8.0,15,199598,0,0,0,0,0
0,0,0,0,0.0,130,155,0,0,0.0,0.0,0,43,0,0,0,0,0,2775,0.0,2.0,0.0,-30,27,57,44,1,0,3.0,44.0,8.0,16,199598,0,0,0,0,0
0,0,0,0,0.0,130,161,0,0,0.0,0.0,0,36,0,0,0,0,0,2758,2.0,1.0,0.0,-29,43,72,44,0,0,3.0,44.0,8.0,17,199598,0,0,0,0,0
0,0,0,0,0.0,130,174,0,0,0.0,0.0,0,13,0,0,0,0,0,2750,1.0,0.0,0.0,-24,33,57,44,1,0,3.0,44.0,8.0,18,199598,0,0,0,0,0
0,0,0,0,0.0,130,190,0,0,0.0,0.0,0,57,0,0,0,0,0,2737,2.0,1.0,0.0,-25,42,67,44,0,0,3.0,44.0,8.0,19,199598,0,0,0,0,0
0,0,0,0,0.0,130,193,0,0,0.0,0.0,0,31,0,0,0,0,0,2736,1.0,0.0,0.0,-13,40,53,44,0,0,3.0,44.0,8.0,20,199598,0,0,0,0,0
0,0,0,0,0.0,130,204,0,0,0.0,0.0,0,20,0,0,0,0,0,2716,0.0,0.0,0.0,-31,43,74,44,1,0,3.0,44.0,8.0,21,199598,0,0,0,0,0
0,0,0,0,0.0,130,214,0,0,0.0,0.0,0,4,0,0,0,0,0,2748,1.0,2.0,0.0,-5,89,94,44,1,0,3.0,44.0,8.0,22,199598,0,0,0,0,-999
0,0,0,0,0.0,130,221,0,0,0.0,0.0,0,3,0,0,0,0,0,2729,0.0,2.0,0.0,-38,51,89,44,0,0,3.0,44.0,8.0,23,199598,0,0,0,-999,0
0,0,0,0,0.0,130,232,0,0,0.0,0.0,0,98,0,0,0,0,0,2736,0.0,4.0,0.0,-18,58,76,44,0,0,3.0,44.0,8.0,24,199598,0,0,-999,0,0
0,0,0,0,0.0,130,244,0,0,0.0,0.0,0,97,0,0,0,0,0,2782,0.0,5.0,0.0,17,58,41,44,1,0,3.0,44.0,8.0,25,199598,0,-999,0,0,0
0,0,0,0,0.0,130,256,0,0,0.0,0.0,0,43,0,0,0,0,0,2818,0.0,6.0,0.0,22,106,84,44,0,0,3.0,44.0,8.0,26,199598,-999,0,0,0,0
0,0,0,0,0.0,130,276,0,0,0.0,0.0,0,6,0,0,0,0,0,2862,0.0,2.0,0.0,18,45,27,44,1,0,3.0,44.0,8.0,28,199598,0,0,0,0,0
0,0,0,0,0.0,130,285,0,0,0.0,0.0,0,54,0,0,0,0,0,2876,2.0,1.0,0.0,1,39,38,44,0,0,3.0,44.0,8.0,29,199598,0,0,0,0,0
0,0,0,0,0.0,130,293,0,0,0.0,0.0,0,39,0,0,0,0,0,2893,1.0,1.0,0.0,-1,42,43,44,1,0,3.0,44.0,8.0,30,199598,0,0,0,0,0
0,0,0,0,0.0,130,304,0,0,0.0,0.0,0,11,0,0,0,0,0,2981,0.0,2.0,0.0,8,36,28,44,0,0,3.0,44.0,8.0,31,199598,0,0,0,0,0
0,0,0,0,0.0,130,265,0,0,0.0,0.0,0,36,0,0,0,0,0,2886,0.0,3.0,0.0,-32,32,64,44,1,0,3.0,44.0,8.0,32,199598,0,0,0,0,0
0,0,0,0,0.0,130,314,0,0,0.0,0.0,0,99,0,0,0,0,0,2886,2.0,1.0,0.0,-32,32,64,44,0,0,3.0,44.0,8.0,32,199598,0,0,0,0,0
0,0,0,0,0.0,130,322,0,0,0.0,0.0,0,35,0,0,0,0,0,2874,0.0,2.0,0.0,-14,18,32,44,1,0,3.0,44.0,8.0,33,199598,0,0,0,0,0
0,0,0,0,0.0,130,336,0,0,0.0,0.0,0,14,0,0,0,0,0,2860,0.0,2.0,0.0,-21,18,39,44,0,0,3.0,44.0,8.0,34,199598,0,0,0,0,-999
0,0,0,0,0.0,130,344,0,0,0.0,0.0,0,90,0,0,0,0,0,2834,2.0,2.0,0.0,-25,10,35,44,1,0,3.0,44.0,8.0,35,199598,0,0,0,-999,-999
0,0,0,0,0.0,130,357,0,0,0.0,0.0,0,1,0,0,0,0,0,2815,1.0,1.0,0.0,-20,19,39,44,0,0,3.0,44.0,8.0,36,199598,0,0,-999,-999,-999
0,0,0,0,0.0,130,364,0,0,0.0,0.0,0,57,0,0,0,0,0,2805,0.0,3.0,0.0,-17,23,40,44,1,0,3.0,44.0,8.0,37,199598,0,-999,-999,-999,-999
0,0,0,0,0.0,130,375,0,0,0.0,0.0,0,13,0,0,0,0,0,2809,0.0,0.0,0.0,0,40,40,44,0,0,3.0,44.0,8.0,38,199598,-999,-999,-999,-999,-999
0,0,0,0,0.0,121,9,0,0,0.0,0.0,0,1,0,0,0,0,0,1685,0.0,4.0,0.0,0,0,0,45,0,0,3.0,43.0,8.0,1,199598,0,0,0,0,0
0,0,0,0,0.0,121,14,0,0,0.0,0.0,0,13,0,0,0,0,0,1650,1.0,1.0,0.0,-230,148,378,45,1,0,3.0,43.0,8.0,2,199598,0,0,0,0,0
0,0,0,0,0.0,121,26,0,0,0.0,0.0,0,45,0,0,0,0,0,1522,3.0,2.0,0.0,-167,90,257,45,0,0,3.0,43.0,8.0,3,199598,0,0,0,0,0
0,0,0,0,0.0,121,33,0,0,0.0,0.0,0,49,0,0,0,0,0,1424,2.0,2.0,0.0,-123,73,196,45,1,0,3.0,43.0,8.0,4,199598,0,0,0,0,0
0,0,0,0,0.0,121,50,0,0,0.0,0.0,0,39,0,0,0,0,0,1365,5.0,2.0,0.0,-91,85,176,45,0,0,3.0,43.0,8.0,5,199598,0,0,0,0,0
0,0,0,0,0.0,121,53,0,0,0.0,0.0,0,14,0,0,0,0,0,1380,2.0,1.0,0.0,-11,108,119,45,1,0,3.0,43.0,8.0,6,199598,0,0,0,0,0
0,0,0,0,0.0,121,63,0,0,0.0,0.0,0,36,0,0,0,0,0,1401,0.0,2.0,0.0,-14,127,141,44,1,0,3.0,43.0,8.0,7,199598,0,0,0,0,0
0,0,0,0,0.0,121,78,0,0,0.0,0.0,0,20,0,0,0,0,0,1322,4.0,1.0,0.0,-94,53,147,44,0,0,3.0,43.0,8.0,8,199598,0,0,0,0,0
0,0,0,0,0.0,121,83,0,0,0.0,0.0,0,4,0,0,0,0,0,1306,0.0,1.0,0.0,-28,50,78,44,1,0,3.0,43.0,8.0,9,199598,0,0,0,0,0
0,0,0,0,0.0,121,93,0,0,0.0,0.0,0,90,0,0,0,0,0,1320,4.0,2.0,0.0,0,42,42,44,0,0,3.0,43.0,8.0,10,199598,0,0,0,0,0
0,0,0,0,0.0,121,109,0,0,0.0,0.0,0,57,0,0,0,0,0,1286,2.0,1.0,0.0,-45,21,66,44,0,0,3.0,43.0,8.0,11,199598,0,0,0,0,0
0,0,0,0,0.0,121,112,0,0,0.0,0.0,0,31,0,0,0,0,0,1269,0.0,2.0,0.0,-20,17,37,44,1,0,3.0,43.0,8.0,12,199598,0,0,0,0,0
0,0,0,0,0.0,121,127,0,0,0.0,0.0,0,43,0,0,0,0,0,1284,1.0,2.0,0.0,7,68,61,44,0,0,3.0,43.0,8.0,13,199598,0,0,0,0,0
0,0,0,0,0.0,121,132,0,0,0.0,0.0,0,21,0,0,0,0,0,1257,1.0,0.0,0.0,-32,25,57,44,1,0,3.0,43.0,8.0,14,199598,0,0,0,0,0
0,0,0,0,0.0,121,147,0,0,0.0,0.0,0,7,0,0,0,0,0,1256,1.0,2.0,0.0,-2,20,22,44,1,0,3.0,43.0,8.0,15,199598,0,0,0,0,0
0,0,0,0,0.0,121,154,0,0,0.0,0.0,0,11,0,0,0,0,0,1247,1.0,3.0,0.0,-15,8,23,44,0,0,3.0,43.0,8.0,16,199598,0,0,0,0,0
0,0,0,0,0.0,121,163,0,0,0.0,0.0,0,91,0,0,0,0,0,1337,1.0,0.0,0.0,86,156,70,44,1,0,3.0,43.0,8.0,17,199598,0,0,0,0,0
0,0,0,0,0.0,121,178,0,0,0.0,0.0,0,6,0,0,0,0,0,1274,2.0,0.0,0.0,-61,25,86,44,0,0,3.0,43.0,8.0,18,199598,0,0,0,0,0
0,0,0,0,0.0,121,183,0,0,0.0,0.0,0,20,0,0,0,0,0,1302,2.0,0.0,0.0,25,59,34,44,1,0,3.0,43.0,8.0,19,199598,0,0,0,0,0
0,0,0,0,0.0,121,191,0,0,0.0,0.0,0,3,0,0,0,0,0,1288,2.0,1.0,0.0,-16,12,28,44,0,0,3.0,43.0,8.0,20,199598,0,0,0,0,0
0,0,0,0,0.0,121,202,0,0,0.0,0.0,0,36,0,0,0,0,0,1307,1.0,1.0,0.0,15,74,59,44,0,0,3.0,43.0,8.0,21,199598,0,0,0,0,0
0,0,0,0,0.0,121,213,0,0,0.0,0.0,0,90,0,0,0,0,0,1258,0.0,3.0,0.0,-56,35,91,44,1,0,3.0,43.0,8.0,22,199598,0,0,0,0,0
0,0,0,0,0.0,121,226,0,0,0.0,0.0,0,4,0,0,0,0,0,1257,0.0,1.0,0.0,-3,44,47,44,0,0,3.0,43.0,8.0,23,199598,0,0,0,0,0
0,0,0,0,0.0,121,238,0,0,0.0,0.0,0,3,0,0,0,0,0,1265,2.0,2.0,0.0,6,49,43,44,1,0,3.0,43.0,8.0,24,199598,0,0,0,0,0
0,0,0,0,0.0,121,244,0,0,0.0,0.0,0,13,0,0,0,0,0,1257,2.0,2.0,0.0,-13,38,51,44,0,0,3.0,43.0,8.0,25,199598,0,0,0,0,0
0,0,0,0,0.0,121,254,0,0,0.0,0.0,0,1,0,0,0,0,0,1248,2.0,0.0,0.0,-12,21,33,44,1,0,3.0,43.0,8.0,26,199598,0,0,0,0,0
0,0,0,0,0.0,121,263,0,0,0.0,0.0,0,6,0,0,0,0,0,1247,1.0,2.0,0.0,-2,23,25,44,1,0,3.0,43.0,8.0,27,199598,0,0,0,0,0
0,0,0,0,0.0,121,272,0,0,0.0,0.0,0,91,0,0,0,0,0,1394,2.0,2.0,0.0,138,189,51,44,0,0,3.0,43.0,8.0,28,199598,0,0,0,0,0
0,0,0,0,0.0,121,283,0,0,0.0,0.0,0,11,0,0,0,0,0,1266,0.0,4.0,0.0,-130,16,146,44,1,0,3.0,43.0,8.0,29,199598,0,0,0,0,0
0,0,0,0,0.0,121,291,0,0,0.0,0.0,0,7,0,0,0,0,0,1259,2.0,1.0,0.0,-9,41,50,43,0,0,3.0,43.0,8.0,30,199598,0,0,0,0,0
0,0,0,0,0.0,121,302,0,0,0.0,0.0,0,43,0,0,0,0,0,1256,1.0,2.0,0.0,1,21,20,43,1,0,3.0,43.0,8.0,31,199598,0,0,0,0,0
0,0,0,0,0.0,121,320,0,0,0.0,0.0,0,21,0,0,0,0,0,1266,2.0,3.0,0.0,1,18,17,43,0,0,3.0,43.0,8.0,32,199598,0,0,0,0,0
0,0,0,0,0.0,121,322,0,0,0.0,0.0,0,57,0,0,0,0,0,1302,0.0,3.0,0.0,35,62,27,43,1,0,3.0,43.0,8.0,33,199598,0,0,0,0,0
0,0,0,0,0.0,121,335,0,0,0.0,0.0,0,31,0,0,0,0,0,1278,3.0,2.0,0.0,-20,13,33,43,0,0,3.0,43.0,8.0,34,199598,0,0,0,0,-999
0,0,0,0,0.0,121,347,0,0,0.0,0.0,0,49,0,0,0,0,0,1278,0.0,3.0,0.0,-10,17,27,43,0,0,3.0,43.0,8.0,35,199598,0,0,0,-999,-999
0,0,0,0,0.0,121,353,0,0,0.0,0.0,0,45,0,0,0,0,0,1285,0.0,1.0,0.0,9,28,19,43,1,0,3.0,43.0,8.0,36,199598,0,0,-999,-999,-999
0,0,0,0,0.0,121,364,0,0,0.0,0.0,0,14,0,0,0,0,0,1284,3.0,5.0,0.0,-3,19,22,43,0,0,3.0,43.0,8.0,37,199598,0,-999,-999,-999,-999
0,0,0,0,0.0,121,373,0,0,0.0,0.0,0,39,0,0,0,0,0,1276,0.0,2.0,0.0,-6,26,32,43,1,0,3.0,43.0,8.0,38,199598,-999,-999,-999,-999,-999
0,0,0,0,0.0,452,6,0,0,0.0,0.0,0,6,0,0,0,0,0,4111,1.0,3.0,0.0,0,0,0,45,0,0,2.0,43.0,7.0,1,199798,0,0,0,0,0
0,0,0,0,0.0,452,12,0,0,0.0,0.0,0,91,0,0,0,0,0,4797,2.0,1.0,0.0,-397,91,488,45,1,0,2.0,43.0,7.0,2,199798,0,0,0,0,0
0,0,0,0,0.0,452,21,0,0,0.0,0.0,0,11,0,0,0,0,0,4638,0.0,2.0,0.0,-482,48,530,45,1,0,2.0,43.0,7.0,3,199798,0,0,0,0,1
0,0,0,0,0.0,452,34,0,0,0.0,0.0,0,31,0,0,0,0,0,4659,0.0,1.0,0.0,-314,122,436,44,0,0,2.0,43.0,7.0,4,199798,0,0,0,1,0
0,0,0,0,0.0,452,41,0,0,0.0,0.0,0,21,0,0,0,0,0,4795,0.0,0.0,0.0,-171,228,399,44,1,0,2.0,43.0,7.0,5,199798,0,0,1,0,0
0,0,0,0,0.0,452,51,0,0,0.0,0.0,0,3,0,0,0,0,0,4737,2.0,3.0,0.0,-172,55,227,44,0,0,2.0,43.0,7.0,6,199798,0,1,0,0,0
0,0,0,0,0.0,452,61,0,0,0.0,0.0,0,90,0,0,0,0,0,4602,2.0,2.0,0.0,-226,51,277,44,1,0,2.0,43.0,7.0,7,199798,1,0,0,0,1
0,0,4,0,0.3,452,77,1,0,0.7,6.2,15,45,0,0,0,0,0,4524,5.0,1.0,0.0,-146,37,183,44,0,0,2.0,43.0,7.0,8,199798,0,0,0,1,6
0,0,0,0,0.0,452,81,0,0,0.0,0.0,0,36,0,0,0,0,0,4507,1.0,2.0,0.0,-91,45,136,44,1,0,2.0,43.0,7.0,9,199798,0,0,1,6,1
0,0,0,0,0.0,452,95,0,0,0.0,0.0,0,43,0,0,0,0,0,4457,0.0,3.0,0.0,-85,34,119,43,0,0,2.0,43.0,7.0,10,199798,0,1,6,1,1
0,0,0,0,0.0,452,102,0,0,0.0,0.0,0,14,0,0,0,0,0,4476,2.0,1.0,0.0,-59,65,124,43,1,0,2.0,43.0,7.0,11,199798,1,6,1,1,3
0,0,14,0,10.3,452,120,2,0,2.4,13.8,90,39,0,0,0,0,0,4437,1.0,2.0,0.0,-83,46,129,43,0,0,2.0,43.0,7.0,12,199798,6,1,1,3,0
0,0,24,1,1.3,452,122,0,0,4.6,27.4,90,4,0,0,0,0,0,4499,0.0,2.0,17.0,-30,99,129,43,1,0,2.0,43.0,7.0,13,199798,1,1,3,0,0
0,0,8,0,0.1,452,135,2,0,0.8,8.2,90,1,0,0,0,0,0,4770,2.0,2.0,0.0,171,274,103,43,0,0,2.0,43.0,7.0,14,199798,1,3,0,0,6
0,0,14,0,0.1,452,147,2,0,4.7,46.6,90,8,0,0,0,0,0,4889,1.0,2.0,0.0,101,184,83,43,0,0,2.0,43.0,7.0,15,199798,3,0,0,6,1
1,0,20,0,10.1,452,151,4,0,5.9,44.8,90,13,0,0,0,0,0,5128,4.0,1.0,4.0,165,286,121,43,1,0,2.0,43.0,7.0,16,199798,0,0,6,1,2
0,0,0,0,0.0,452,168,0,0,0.0,0.0,0,49,0,0,0,0,0,6524,0.0,2.0,0.0,1186,1419,233,43,0,0,2.0,43.0,7.0,17,199798,0,6,1,2,-1
0,0,0,0,0.0,452,171,0,0,0.0,0.0,0,20,0,0,0,0,0,6871,3.0,1.0,0.0,163,563,400,43,1,0,2.0,43.0,7.0,18,199798,6,1,2,-1,2
0,0,24,1,0.4,452,181,0,0,2.7,6.8,90,45,0,0,0,0,0,6452,0.0,1.0,20.0,-299,148,447,43,1,0,2.0,43.0,7.0,19,199798,1,2,-1,2,6
0,0,10,0,0.7,452,199,3,0,3.3,12.2,90,57,0,0,0,0,0,6695,0.0,3.0,20.0,162,319,157,43,0,0,2.0,43.0,7.0,20,199798,2,-1,2,6,0
0,0,15,0,20.6,452,203,1,0,4.7,22.2,90,90,0,0,0,0,0,6638,2.0,1.0,4.0,-105,220,325,43,0,0,2.0,43.0,7.0,21,199798,-1,2,6,0,1
0,0,17,0,0.3,452,211,6,0,1.5,14.2,90,43,0,0,0,0,0,6692,6.0,1.0,0.0,-13,350,363,43,1,0,2.0,43.0,7.0,22,199798,2,6,0,1,0
0,0,13,0,0.7,452,222,1,0,2.9,8.8,90,36,0,0,0,0,0,6637,1.0,1.0,19.0,-91,239,330,43,0,0,2.0,43.0,7.0,23,199798,6,0,1,0,-999
1,1,18,0,12.8,452,231,1,0,6.5,29.0,90,57,0,0,0,0,0,6652,1.0,2.0,23.0,-42,188,230,43,1,0,2.0,43.0,7.0,24,199798,0,1,0,-999,0
0,0,4,0,0.1,452,241,2,0,0.3,1.0,45,91,0,0,0,0,0,7587,1.0,2.0,2.0,762,1150,388,43,0,0,2.0,43.0,7.0,25,199798,1,0,-999,0,0
0,0,12,0,0.6,452,252,3,0,1.4,11.8,90,6,0,0,0,0,0,6935,3.0,2.0,2.0,-579,41,620,43,1,0,2.0,43.0,7.0,26,199798,0,-999,0,0,3
0,0,1,0,0.1,452,269,1,0,1.4,11.4,58,20,0,0,0,0,0,7028,0.0,2.0,2.0,24,248,224,43,0,1,2.0,43.0,7.0,27,199798,-999,0,0,3,1
0,0,0,0,0.0,452,285,0,0,0.0,0.0,0,13,0,0,0,0,0,6771,0.0,4.0,0.0,-92,64,156,43,0,0,2.0,43.0,7.0,29,199798,0,3,1,1,0
0,0,25,1,5.4,452,271,0,0,1.4,9.0,75,49,0,0,0,0,0,7100,0.0,0.0,0.0,230,962,732,43,1,0,2.0,43.0,7.0,30,199798,3,1,1,0,6
0,0,6,0,0.8,452,291,2,0,1.6,15.4,90,8,0,0,0,0,0,7100,2.0,1.0,0.0,230,962,732,43,1,1,2.0,43.0,7.0,30,199798,3,1,1,0,6
0,1,16,0,37.0,452,306,1,0,4.8,9.2,76,4,0,0,0,0,0,7472,1.0,1.0,2.0,255,507,252,43,0,0,2.0,43.0,7.0,31,199798,1,1,0,6,9
0,0,4,0,15.1,452,312,0,0,2.2,6.8,59,39,0,0,0,0,0,7589,1.0,0.0,0.0,98,258,160,43,1,0,2.0,43.0,7.0,32,199798,1,0,6,9,7
0,0,7,0,0.9,452,324,2,0,0.9,4.2,90,14,0,0,0,0,0,7644,0.0,2.0,4.0,14,225,211,43,0,0,2.0,43.0,7.0,33,199798,0,6,9,7,2
0,0,5,0,22.9,452,332,3,0,3.0,6.6,90,1,0,0,0,0,0,7752,3.0,0.0,0.0,71,227,156,43,1,1,2.0,43.0,7.0,34,199798,6,9,7,2,-999
0,0,17,1,0.3,452,341,0,0,4.1,7.4,90,31,0,0,0,0,0,8236,0.0,2.0,33.0,327,572,245,43,1,0,2.0,43.0,7.0,35,199798,9,7,2,-999,-999
